gura	1	1.000
guralnick	3	0.333
gurdon	1	1.000
gurewitsch	1	1.000
gurgl	3	0.333
guriev	1	1.000
gurion	6	0.167
gurkha	2	0.500
gurlei	5	0.200
gurnah	1	1.000
gurne	4	0.250
gurnei	4	0.250
gurod	9	0.111
gurrah	1	1.000
gurt	1	1.000
guru	74	0.014
guru?	1	1.000
gurulik	1	1.000
gurwitz	1	1.000
gush	54	0.019
gushe	9	0.111
gusher	2	0.500
gushi	4	0.250
gushiest	1	1.000
gussi	5	0.200
gussow	1	1.000
gust	8	0.125
gustafson	2	0.500
gustat	1	1.000
gustatori	2	0.500
gustav	9	0.111
gustavia	5	0.200
gustavo	11	0.091
guste	1	1.000
gusti	2	0.500
gustin	1	1.000
gusto	5	0.200
gut	133	0.008
gutbucket	1	1.000
gutenberg	11	0.091
guterr	2	0.500
guterson	1	1.000
guthri	27	0.037
gutierr	1	1.000
gutierrez	1	1.000
gutless	4	0.250
gutman	3	0.333
gutmann	1	1.000
gutoski	1	1.000
gutowski	1	1.000
gutseriyev	6	0.167
gutshot	1	1.000
gutsi	13	0.077
gutsiest	1	1.000
guttenberg	1	1.000
gutter	33	0.030
gutteridg	1	1.000
guttersnip	3	0.333
guttmach	4	0.250
guttur	3	0.333
gutzon	1	1.000
guy	1	1.000
guy,ev	1	1.000
guy."	2	0.500
guys."	2	0.500
guyvil	1	1.000
guze	1	1.000
guzman	16	0.063
guzzl	10	0.100
guzzler	10	0.100
gva	2	0.500
gwaltnei	2	0.500
gwangi	1	1.000
gwathmei	2	0.500
gwbush	2	0.500
gwbush.com	6	0.167
gwen	8	0.125
gwendal	5	0.200
gwendolyn	4	0.250
gwhite(at)ajc.com	1	1.000
gwinch	1	1.000
gwinnet	5	0.200
gwinnett	1	1.000
gwsmeriaid	2	0.500
gwtw	2	0.500
gwyneth	35	0.029
gwynn	18	0.056
gygistar	13	0.077
gyllenha	3	0.333
gym	111	0.009
gym,mutu	1	1.000
gymbore	1	1.000
gymnasium	12	0.083
gymnast	45	0.022
gymnastics\	1	1.000
gyn	3	0.333
gynaecologist	2	0.500
gynecolog	5	0.200
gynecologist	16	0.063
gynocologist	2	0.500
gynocraci	1	1.000
gyoen	1	1.000
gyorgi	1	1.000
gyp	2	0.500
gypsi	25	0.040
gypt	1	1.000
gyra	5	0.200
gyrat	11	0.091
gyre	1	1.000
gyrl	1	1.000
gyro	1	1.000
gyroscopelik	1	1.000
gysi	2	0.500
gyula	1	1.000
gyzi	1	1.000
gzirol	1	1.000
h	390	0.003
h&r	1	1.000
h)tri	1	1.000
h-town."	1	1.000
h.a	1	1.000
h.b	2	0.500
h.d.	2	0.500
h.g	2	0.500
h.j	3	0.333
h.k	2	0.500
h.l	2	0.500
h.o.w.l	1	1.000
h.r	4	0.250
h.r.c	1	1.000
h.w	11	0.091
h1	7	0.143
h2	1	1.000
h20	8	0.125
h[d]	1	1.000
h[p	1	1.000
h]a	1	1.000
h]andsom	1	1.000
h]e	13	0.077
h]er	1	1.000
h]ere	1	1.000
h]i	5	0.200
h]ip	1	1.000
h]istor	1	1.000
h]ow	3	0.333
ha	26920	0.001
ha!"	1	1.000
ha-ma	1	1.000
ha]	1	1.000
haa	6	0.167
haaga	1	1.000
haagen	1	1.000
haakenson	1	1.000
haaretz	4	0.250
haarlem	2	0.500
haarlemmerm	1	1.000
haarmann	2	0.500
haasanin	1	1.000
haasarud	1	1.000
haass	1	1.000
habanero	1	1.000
habb	1	1.000
habe	1	1.000
habea	13	0.077
haber	1	1.000
haberdash	2	0.500
haberdasheri	3	0.333
haberman	3	0.333
habib	3	0.333
habiba	1	1.000
habibi	19	0.053
habima	2	0.500
habit	308	0.003
habitat	42	0.024
habitu	28	0.036
haboob	2	0.500
habsburg	4	0.250
habu	2	0.500
hac	1	1.000
haccp	10	0.100
hachett	3	0.333
hachobori	1	1.000
hachonda	2	0.500
haci	1	1.000
hacienda	2	0.500
hacivat	1	1.000
hack	104	0.010
hack-	1	1.000
hackabl	2	0.500
hackathlet	7	0.143
hackathlon	13	0.077
hackathlon"	1	1.000
hackdom	1	1.000
hackel	1	1.000
hackensack	1	1.000
hacker	32	0.031
hackeri	5	0.200
hackett	4	0.250
hackford	1	1.000
hacki	1	1.000
hackin	1	1.000
hackish	1	1.000
hackl	5	0.200
hacklei	1	1.000
hackman	12	0.083
hacknei	11	0.091
hackwork	7	0.143
hackworth	9	0.111
hackworth"	1	1.000
had	24092	0.001
hadad	16	0.063
hadam	2	0.500
hadari	1	1.000
hadassah	12	0.083
hadayet	123	0.008
hadbi	1	1.000
haddad	4	0.250
haddican	3	0.333
haddock	2	0.500
hade	1	1.000
hadeda	1	1.000
haden	2	0.500
hadid	1	1.000
hadit	1	1.000
hadjust	1	1.000
hadlei	5	0.200
hadn	22	0.045
hadrian	16	0.063
hadsurviv	1	1.000
hadto	1	1.000
haeg	1	1.000
haeger	1	1.000
haer	2	0.500
haetzni	2	0.500
haewon	1	1.000
hafaia	1	1.000
hafeez	1	1.000
hafez	12	0.083
haflei	1	1.000
hafner	9	0.111
hag	1	1.000
hagai	1	1.000
hagalil	1	1.000
hagan	17	0.059
hagar	2	0.500
hagdom	1	1.000
hagel	16	0.063
hagelin	1	1.000
hageman	2	0.500
hagen	3	0.333
hagenau	1	1.000
hager	1	1.000
hagerstown	2	0.500
hagerti	1	1.000
haggada	1	1.000
haggag	2	0.500
haggar	4	0.250
haggard	15	0.067
haggerti	1	1.000
haggi	5	0.200
haggl	20	0.050
haggler	1	1.000
haghia	23	0.043
hagia	2	0.500
hagim	1	1.000
hagiograph	5	0.200
hagiographi	11	0.091
hagiop	1	1.000
hagland	6	0.167
hagman	2	0.500
hagu	28	0.036
hah	6	0.167
haha	1	1.000
hahn	35	0.029
hai	71	0.014
haid	1	1.000
haidar	1	1.000
haiden	1	1.000
haider	17	0.059
haif	1	1.000
haifa	15	0.067
haig	4	0.250
haight	8	0.125
haiku	26	0.038
haikulik	1	1.000
hail	173	0.006
hailer	4	0.250
hailstorm	2	0.500
hailthat	1	1.000
haim	2	0.500
haimish	1	1.000
hain	7	0.143
hainan	1	1.000
hainesport	1	1.000
hainou	1	1.000
hair	684	0.001
hairbal	1	1.000
hairbrush	1	1.000
haircut	19	0.053
hairdo	11	0.091
hairdress	16	0.063
hairdryer	1	1.000
hairi	16	0.063
hairless	5	0.200
hairlin	6	0.167
hairpin	4	0.250
hairsplit	8	0.125
hairsprai	4	0.250
hairstyl	17	0.059
hairstylist	2	0.500
haisten	2	0.500
haiti	59	0.017
haitian	35	0.029
haitink	1	1.000
haj	1	1.000
hajdu	8	0.125
haji	6	0.167
hajji	3	0.333
hakata	3	0.333
hakataningyo	1	1.000
hake	1	1.000
hakeem	6	0.167
hakim	8	0.125
hakka	2	0.500
hakko	1	1.000
hako	1	1.000
hakod	1	1.000
hal	37	0.027
hal(at)sims.berkeley.edu	1	1.000
hala	11	0.091
halabja	1	1.000
halang	2	0.500
halau	1	1.000
halberstam	9	0.111
halbrook	2	0.500
halcon	1	1.000
halcyon	4	0.250
haldeman	6	0.167
hale	97	0.010
haleakala	1	1.000
halebid	5	0.200
haleema	1	1.000
halei	33	0.030
halekulani	2	0.500
halen	7	0.143
half	2634	0.001
half-centuri	2	0.500
half-elephant."	1	1.000
half-hour	2	0.500
half-wreck	1	1.000
halfback	3	0.333
halfheart	6	0.167
halfheartedli	3	0.333
halfpopular	1	1.000
halfth	1	1.000
halftim	21	0.048
halfwai	141	0.007
halgand	3	0.333
hali	1	1.000
halibut	10	0.100
halicarnassu	5	0.200
halick	3	0.333
halifax	6	0.167
halima	1	1.000
halimet	2	0.500
halitosi	1	1.000
halkin	1	1.000
hall	746	0.001
hall,and	1	1.000
halladai	5	0.200
hallburton	2	0.500
halldin	1	1.000
hallelujah	3	0.333
haller	11	0.091
hallertau	1	1.000
hallett	1	1.000
halliburton	121	0.008
hallidai	3	0.333
hallinan	8	0.125
halliwel	2	0.500
hallmark	45	0.022
hallmark.com	1	1.000
hallo	1	1.000
hallow	21	0.048
halloween	44	0.023
halloween,	1	1.000
hallucin	14	0.071
hallucinatori	10	0.100
hallucinogen	5	0.200
hallwai	47	0.021
halm	1	1.000
halmccoy(at)coxohio.com	6	0.167
halo	10	0.100
halogen	3	0.333
halogenlik	1	1.000
halos"	1	1.000
halper	2	0.500
halperin	2	0.500
halpern	2	0.500
halpert	5	0.200
halprin	2	0.500
halt	228	0.004
halter	11	0.091
haltiwang	1	1.000
haluk	1	1.000
halv	27	0.037
ham	105	0.010
hama	177	0.006
hamad	2	0.500
hamada	1	1.000
hamam	3	0.333
haman	1	1.000
hamanaka	2	0.500
hamann	2	0.500
hambleton	1	1.000
hambletonian	20	0.050
hambon	1	1.000
hambrecht	5	0.200
hambrick	4	0.250
hamburg	134	0.007
hamburger,and	1	1.000
hamburgerolog	1	1.000
hamburglar	2	0.500
hamdi	15	0.067
hamdoon	2	0.500
hame	3	0.333
hameau	1	1.000
hamedan	1	1.000
hamelech	1	1.000
hamer	4	0.250
hamerow	7	0.143
hamid	27	0.037
hamil	6	0.167
hamilton	124	0.008
hamiltonian	6	0.167
hamlet	59	0.017
hamlin	2	0.500
hamm	8	0.125
hammam	2	0.500
hamman	1	1.000
hammarberg	1	1.000
hammat	2	0.500
hammer	129	0.008
hammerhead	1	1.000
hammerlock	1	1.000
hammers.th	1	1.000
hammerschmidt	2	0.500
hammerstein	24	0.042
hammett	6	0.167
hammi	4	0.250
hammili	1	1.000
hammock	13	0.077
hammond	28	0.036
hammurabi	1	1.000
hamod	1	1.000
hamon	2	0.500
hampar	1	1.000
hamper	42	0.024
hampi	1	1.000
hampshir	202	0.005
hampson	2	0.500
hampsten	1	1.000
hampton	32	0.031
hamsiraji	1	1.000
hamster	23	0.043
hamstr	23	0.043
hamstrung	4	0.250
hamunaptra	2	0.500
hamuns	1	1.000
hamza	6	0.167
hamzi	5	0.200
han	44	0.023
han"	1	1.000
hana	5	0.200
hanagid	1	1.000
hanalei	2	0.500
hanami	1	1.000
hanamichi	1	1.000
hanassi	3	0.333
hanau	1	1.000
hanauma	1	1.000
hancock	22	0.045
hand	3088	0.001
hand-held	1	1.000
hand.	1	1.000
hand."	2	0.500
handbag	18	0.056
handbag)."	1	1.000
handbal	4	0.250
handbasket	2	0.500
handbel	2	0.500
handbook	14	0.071
handcart	1	1.000
handcraft	9	0.111
handcuf	15	0.067
handcuff	13	0.077
handed	6	0.167
handed-down	1	1.000
handedli	35	0.029
handel	11	0.091
handelman	2	0.500
handelsblatt	3	0.333
hander	84	0.012
handfast	1	1.000
handfrom	1	1.000
handgun	116	0.009
handguns!"	1	1.000
handheld	6	0.167
handhold	2	0.500
handi	128	0.008
handicap	117	0.009
handicapp	7	0.143
handicraft	34	0.029
handier	1	1.000
handiest	2	0.500
handili	12	0.083
handiwork	9	0.111
handkerchief	3	0.333
handkerchief."	1	1.000
handknit	2	0.500
handl	819	0.001
handle?	1	1.000
handlebar	11	0.091
handler	20	0.050
handlerbar	1	1.000
handless	1	1.000
handmad	24	0.042
handmaiden	5	0.200
handoff	1	1.000
handong	4	0.250
handout	20	0.050
handouts,and	1	1.000
handov	27	0.037
handpick	5	0.200
handprint	4	0.250
handrail	9	0.111
hands."	1	1.000
handset	9	0.111
handshak	18	0.056
handsom	156	0.006
handsomest	2	0.500
handsseattl	1	1.000
handsseem	1	1.000
handstand	1	1.000
handtalk	1	1.000
handweav	2	0.500
handwork	1	1.000
handwoven	4	0.250
handwring	1	1.000
handwrit	61	0.016
handwritten	23	0.043
handyman	21	0.048
hane	4	0.250
haneen	1	1.000
hanegraaff	1	1.000
hanei	9	0.111
hanek	7	0.143
hanford	1	1.000
hang	658	0.002
hang[	3	0.333
hangar	8	0.125
hangarlik	1	1.000
hangdog	4	0.250
hanger	15	0.067
hanger-on	1	1.000
hangin	1	1.000
hangman	3	0.333
hangnail	1	1.000
hangout	8	0.125
hangoutgrac	1	1.000
hangov	24	0.042
hangup	1	1.000
hangzhou	1	1.000
hani	10	0.100
hanif	1	1.000
hanifen	6	0.167
hanikra	1	1.000
haniwa	1	1.000
haniyeh	1	1.000
hanjour	1	1.000
hank	129	0.008
hankenstein	1	1.000
hanker	6	0.167
hanki	10	0.100
hankow	1	1.000
hanks	1	1.000
hanku	18	0.056
hankyu	5	0.200
hanlei	6	0.167
hann	1	1.000
hanna	13	0.077
hannah	35	0.029
hannappel	1	1.000
hannib	13	0.077
hannigan	4	0.250
hanniti	1	1.000
hannong	1	1.000
hannov	1	1.000
hanoi	9	0.111
hanooti	30	0.033
hanoud	2	0.500
hanoun	2	0.500
hanov	23	0.043
hansburi	3	0.333
hansei	1	1.000
hansel	8	0.125
hansen	25	0.040
hanshin	3	0.333
hanson	16	0.063
hanssen	3	0.333
hantaviru	1	1.000
hanter	1	1.000
hantman	2	0.500
hantuchova	5	0.200
hanukkah	26	0.038
hanuman	2	0.500
haox	1	1.000
hap	13	0.077
hapern	1	1.000
haphazard	8	0.125
haphazardli	6	0.167
hapi	1	1.000
hapilon	1	1.000
hapkido	1	1.000
hapless	33	0.030
haplessli	1	1.000
happ	1	1.000
happen	3580	0.001
happen"	2	0.500
happen--w	1	1.000
happend	1	1.000
happened,i	1	1.000
happeneth	1	1.000
happenin	2	0.500
happeningto	1	1.000
happens."	1	1.000
happenst	5	0.200
happi	1006	0.001
happier	66	0.015
happiest	20	0.050
happili	110	0.009
happy.	1	1.000
hapsburg	12	0.083
hapworth	1	1.000
haq	4	0.250
har	44	0.023
hara	2	0.500
haragosha	1	1.000
harajuku	4	0.250
harakiri	1	1.000
haralambo	1	1.000
harald	3	0.333
haram	3	0.333
haramein	2	0.500
harangu	8	0.125
harappa	2	0.500
harar	1	1.000
harass	235	0.004
harassment"	1	1.000
harassment."	1	1.000
harbing	15	0.067
harbison	11	0.091
harbison-walk	5	0.200
harbiy	1	1.000
harbor	283	0.004
harbormast	1	1.000
harborsid	3	0.333
harbour	30	0.033
harburg	1	1.000
harburi	18	0.056
harchenko	2	0.500
harclement	1	1.000
harcourt	5	0.200
hard	3500	0.001
hard,	1	1.000
hard...hit	1	1.000
hardawai	2	0.500
hardback	5	0.200
hardbal	12	0.083
hardcor	6	0.167
hardcourt	2	0.500
hardcov	16	0.063
harde	1	1.000
harden	50	0.020
harder	421	0.002
hardest	93	0.011
hardhead	4	0.250
hardheart	5	0.200
hardi	58	0.017
hardier	3	0.333
hardin	5	0.200
hardknott	8	0.125
hardli	536	0.002
hardlin	3	0.333
hardnos	1	1.000
hardouin	1	1.000
hardscrabbl	7	0.143
hardship	51	0.020
hardtack	1	1.000
hardtop	1	1.000
hardwar	104	0.010
hardwick	3	0.333
hardwir	1	1.000
hardwood	23	0.043
hardwork	6	0.167
hare	67	0.015
hare,	1	1.000
harebrain	1	1.000
haredi	1	1.000
harel	2	0.500
harelik	1	1.000
harem	24	0.042
haren	1	1.000
harff	1	1.000
harford	18	0.056
hargerla	1	1.000
hargrav	1	1.000
hargrov	3	0.333
hari	9	0.111
haribo	1	1.000
haricot	1	1.000
hariot	2	0.500
hariri	4	0.250
harish	1	1.000
harismat	1	1.000
harjavalta	1	1.000
hark	23	0.043
harken	96	0.010
harkin	21	0.048
harlan	27	0.037
harland	1	1.000
harlech	1	1.000
harlei	27	0.037
harlem	65	0.015
harlequin	4	0.250
harlin	3	0.333
harlotri	1	1.000
harlow	1	1.000
harm	307	0.003
harman	6	0.167
harmless	63	0.016
harmlessli	2	0.500
harmon	45	0.022
harmoni	137	0.007
harmonica	3	0.333
harmony."	1	1.000
harnett	4	0.250
harnisch	1	1.000
harold	108	0.009
harp	24	0.042
harper	66	0.015
harpercollin	27	0.037
harperflamingo	1	1.000
harpertorch	2	0.500
harpertrophi	1	1.000
harpist	3	0.333
harpo	4	0.250
harpoon	7	0.143
harpoons."	1	1.000
harpsichord	5	0.200
harpsichordist	1	1.000
harr	2	0.500
harra	1	1.000
harrah	5	0.200
harralson	1	1.000
harrass	9	0.111
harrel	3	0.333
harrelson	12	0.083
harrer	20	0.050
harri	429	0.002
harridan	5	0.200
harriet	11	0.091
harriett	1	1.000
harrigan	4	0.250
harriman	5	0.200
harrington	21	0.048
harrisburg	5	0.200
harrison	106	0.009
harrison"	1	1.000
harrisvil	2	0.500
harrod	3	0.333
harroff	1	1.000
harrow	25	0.040
harrowingli	1	1.000
harrumph	4	0.250
harry(at)nytimes.com	10	0.100
harryb(at)nytimes.com	10	0.100
harryhausen	6	0.167
harryism	1	1.000
harsh	153	0.007
harshavardhana	1	1.000
harshbarg	3	0.333
harsher	23	0.043
harshest	10	0.100
harshli	20	0.050
hart	69	0.014
hartal	2	0.500
hartdegen	1	1.000
hartebeest	2	0.500
hartel	3	0.333
harteveldt	3	0.333
hartford	34	0.029
harth	4	0.250
harti	3	0.333
hartigan	1	1.000
hartl	7	0.143
hartlei	7	0.143
hartman	18	0.056
hartmann	1	1.000
hartnett	1	1.000
hartsfield	14	0.071
hartson	1	1.000
hartt	1	1.000
hartwich	2	0.500
hartz	2	0.500
hartzler	2	0.500
haruhiko	1	1.000
haruki	2	0.500
harumi	1	1.000
harv	1	1.000
harvard	395	0.003
harvardian	1	1.000
harvei	100	0.010
harvel	1	1.000
harvest	117	0.009
harveyian	1	1.000
harvick	44	0.023
harwel	7	0.143
harwich	1	1.000
harwood	19	0.053
has--ther	1	1.000
hasan	1	1.000
hasbro	5	0.200
hasedera	1	1.000
hasegawa	1	1.000
hasek	2	0.500
hash	23	0.043
hashana	2	0.500
hashem	1	1.000
hashemi	1	1.000
hashemit	3	0.333
hashi	1	1.000
hashim	2	0.500
hashimoto	10	0.100
hashish	3	0.333
hashoah	1	1.000
hashom	1	1.000
hasid	20	0.050
hasidim	7	0.143
hasim	2	0.500
haskel	19	0.053
haskin	23	0.043
haslett	1	1.000
hasmat	1	1.000
hasmonean	6	0.167
hasn	6	0.167
hasnat	1	1.000
haspel	1	1.000
hass	3	0.333
hassad	1	1.000
hassam	4	0.250
hassan	53	0.019
hasselbeck	3	0.333
hassett	9	0.111
hassium	1	1.000
hassl	94	0.011
hassock	2	0.500
hast	38	0.026
hasta	1	1.000
hasten	27	0.037
hastert	44	0.023
hasti	19	0.053
hastili	25	0.040
hat	245	0.004
hat!"	1	1.000
hat)	1	1.000
hatbox	1	1.000
hatch	161	0.006
hatchback	9	0.111
hatcher	8	0.125
hatcheri	9	0.111
hatcheries."	1	1.000
hatchet	13	0.077
hatchl	2	0.500
hatchwai	1	1.000
hate	872	0.001
hatefulnosejobbedpsycho.com	1	1.000
hatem	1	1.000
hatemong	2	0.500
hater	35	0.029
haters"	1	1.000
hatfield	4	0.250
hatfil	4	0.250
hath	12	0.083
hathawai	10	0.100
hathi	1	1.000
hathor	5	0.200
hatim	5	0.200
hatless	3	0.333
hatlo	2	0.500
hatner	1	1.000
hatosi	3	0.333
hatoum	6	0.167
hatr	99	0.010
hatrack	1	1.000
hatschepsut	1	1.000
hatshepsut	7	0.143
hatshepsut,andseveralimpress	1	1.000
hatso	1	1.000
hatter	1	1.000
hattera	5	0.200
hatterslei	1	1.000
hatti	7	0.143
hattiesburg	5	0.200
hatton	2	0.500
hattori	1	1.000
hattusa	1	1.000
hattusili	1	1.000
hatziu	1	1.000
hau	8	0.125
hauer	1	1.000
hauerwa	2	0.500
haufbrauhau	1	1.000
haughti	9	0.111
haughtili	2	0.500
hauk	1	1.000
haul	186	0.005
haulag	1	1.000
hauler	10	0.100
haunch	3	0.333
haunt	135	0.007
haunti	1	1.000
hauntingli	8	0.125
hauppaug	5	0.200
haupt	18	0.056
hauptmann	1	1.000
hauser	5	0.200
hausfrau	1	1.000
hausmann	2	0.500
hausner	4	0.250
hauss	1	1.000
haussmann	4	0.250
haut	16	0.063
hautacam	1	1.000
hautecomb	1	1.000
hauteur	3	0.333
hauth	5	0.200
hautot	1	1.000
hautvil	1	1.000
hav	4	0.250
havana	39	0.026
havasu	1	1.000
have	72319	0.001
have"	1	1.000
have\	1	1.000
havel	8	0.125
haveman	2	0.500
haven	122	0.008
haven"	1	1.000
haverhil	3	0.333
haverthwait	2	0.500
havertown	1	1.000
havesaid	1	1.000
havethemkilled@slate.com	1	1.000
haveto	1	1.000
havilland	2	0.500
having."	1	1.000
havisham	1	1.000
haviva	2	0.500
havlicek	2	0.500
havlin	3	0.333
havnaer	2	0.500
havoc	25	0.040
havolin	1	1.000
havr	5	0.200
haw	7	0.143
hawa	1	1.000
hawaii	138	0.007
hawaii.com	1	1.000
hawaiian	54	0.019
hawaiian.com	1	1.000
hawaiiana	1	1.000
hawara	1	1.000
hawera	9	0.111
haweswat	2	0.500
hawg	1	1.000
hawi	6	0.167
hawk	174	0.006
hawken	1	1.000
hawker	2	0.500
hawkha	1	1.000
hawkin	16	0.063
hawkish	23	0.043
hawksbil	2	0.500
hawkshead	7	0.143
hawkwe	1	1.000
hawkwood	1	1.000
hawlei	7	0.143
hawn	2	0.500
haworth	2	0.500
hawser	1	1.000
hawthorn	14	0.071
hawthornbank	1	1.000
hay	47	0.021
hayadet	2	0.500
hayami	1	1.000
hayamim	1	1.000
hayao	3	0.333
hayarden	1	1.000
hayat	17	0.059
hayatullah	1	1.000
hayden	19	0.053
haydn	5	0.200
hayehudim	2	0.500
hayek	23	0.043
hayesod	1	1.000
haylei	2	0.500
hayloft	1	1.000
haylon	2	0.500
haym	1	1.000
haymak	1	1.000
hayman	2	0.500
haymon	1	1.000
hayn	13	0.077
hayrid	3	0.333
hayse	1	1.000
haystack	6	0.167
hayward	2	0.500
haywir	10	0.100
haywood	2	0.500
hayworth	1	1.000
hayyim	1	1.000
haz	1	1.000
hazadik	1	1.000
hazara	2	0.500
hazarat	1	1.000
hazard	118	0.008
haze	40	0.025
hazel	7	0.143
hazelnut	1	1.000
hazeltin	8	0.125
hazelwood	14	0.071
hazi	25	0.040
hazili	1	1.000
hazlitt	1	1.000
hazmat	2	0.500
hazor	1	1.000
hazratb	1	1.000
haztech	1	1.000
hazuda	4	0.250
hazzard	1	1.000
hbo	145	0.007
hbo."	1	1.000
hbr	1	1.000
hca	1	1.000
hcad	1	1.000
hcfa	3	0.333
hctar	16	0.063
hd	2	0.500
hda	1	1.000
hdl	3	0.333
hdtv	4	0.250
he	54523	0.001
he-man."	1	1.000
head	2479	0.001
head.	1	1.000
head."	8	0.125
headach	59	0.017
headache.	1	1.000
headband	3	0.333
headbang	1	1.000
headcas	1	1.000
headcount	1	1.000
headcov	1	1.000
headdress	9	0.111
headed	4	0.250
headei	1	1.000
header	6	0.167
headfirst	6	0.167
headgear	5	0.200
headhunt	1	1.000
headi	28	0.036
headin	1	1.000
headlamp	1	1.000
headland	8	0.125
headless	8	0.125
headlight	15	0.067
headlin	609	0.002
headlock	3	0.333
headlong	10	0.100
headmast	6	0.167
headmistress	2	0.500
headphon	12	0.083
headpiec	5	0.200
headquart	247	0.004
headquarters!	1	1.000
headquarters."	1	1.000
heads"	1	1.000
heads."	1	1.000
headset	2	0.500
headshak	1	1.000
headsman	1	1.000
headstab	1	1.000
headstart	1	1.000
headston	2	0.500
headstrong	5	0.200
headwai	11	0.091
headwait	1	1.000
headwal	1	1.000
headwat	1	1.000
headwind	2	0.500
headwrap	1	1.000
heaf	2	0.500
heal	114	0.009
healdsburg	2	0.500
healei	2	0.500
healer	17	0.059
heali	11	0.091
health	2203	0.001
health:in	1	1.000
healthcar	9	0.111
healtheon	1	1.000
healthfulli	1	1.000
healthi	338	0.003
healthier	40	0.025
healthiest	9	0.111
healthili	1	1.000
healthnew	1	1.000
healthsystem	1	1.000
healthy..	1	1.000
heanei	43	0.023
heap	60	0.017
hear	2327	0.001
hearbeat	1	1.000
heard	1946	0.001
hearer	3	0.333
hearken	7	0.143
hearl	2	0.500
hearn	14	0.071
hears	9	0.111
hearsai	13	0.077
hearslat	1	1.000
hearst	33	0.030
hearstdc.com	5	0.200
heart	1487	0.001
heart.but	1	1.000
heartach	10	0.100
heartacheon	1	1.000
heartbeat	17	0.059
heartbreak	33	0.030
heartbreakingli	6	0.167
heartbroken	6	0.167
heartburn	2	0.500
heartedli	3	0.333
hearten	20	0.050
heartfelt	35	0.029
heartfield	3	0.333
heartguid	1	1.000
hearth	7	0.143
hearth,promis	1	1.000
hearti	31	0.032
heartier	1	1.000
heartiest	2	0.500
heartili	8	0.125
heartland	19	0.053
heartless	25	0.040
heartless.	1	1.000
heartless.com	1	1.000
heartlessli	1	1.000
heartlin	1	1.000
heartrend	1	1.000
heartsick	5	0.200
heartsweep	1	1.000
heartthrob	13	0.077
heartwarm	19	0.053
heartwis	1	1.000
heartylaugh	1	1.000
hearwhat	1	1.000
hearyour	1	1.000
heaster	1	1.000
heaston	4	0.250
heat	648	0.002
heat"	1	1.000
heat.net	1	1.000
heatedli	4	0.250
heater	57	0.018
heath	16	0.063
heathcliff	2	0.500
heathen	1	1.000
heather	43	0.023
heathrow	7	0.143
heathyou	1	1.000
heaton	1	1.000
heatproof	1	1.000
heatseek	1	1.000
heatstrok	2	0.500
heav	12	0.083
heaven	237	0.004
heaven)	1	1.000
heaven.	1	1.000
heaven."	1	1.000
heaven?	1	1.000
heaveni	1	1.000
heavenli	19	0.053
heavenward	2	0.500
heaverlo	1	1.000
heavi	634	0.002
heavier	38	0.026
heaviest	17	0.059
heavili	272	0.004
heavinessor	1	1.000
heavingin	1	1.000
heavyin	1	1.000
heavyset	1	1.000
heavyweight	41	0.024
heb	2	0.500
hebard	2	0.500
hebephrenia	1	1.000
heber	10	0.100
hebert	3	0.333
hebrew	87	0.011
hebrid	2	0.500
hebron	16	0.063
hec	1	1.000
hech	25	0.040
hechscher	1	1.000
hecht	13	0.077
heck	121	0.008
hecker	1	1.000
heckerl	1	1.000
heckl	9	0.111
heckler	2	0.500
heckman	2	0.500
heckmann	1	1.000
heckuva	2	0.500
hecox	2	0.500
hectar	53	0.019
hectic	27	0.037
hector	18	0.056
hed	2	0.500
hedaya	1	1.000
hedda	3	0.333
hedg	102	0.010
hedgehog	7	0.143
hedger	1	1.000
hedgerow	7	0.143
hedgerows."	1	1.000
hedon	14	0.071
hedonist	8	0.125
hedshot	2	0.500
hee	5	0.200
heebi	1	1.000
heed	44	0.023
heedless	4	0.250
heeer	1	1.000
heel	126	0.008
heel)	1	1.000
heeldom	1	1.000
heelei	1	1.000
heeli	2	0.500
heels"	1	1.000
heemstra	1	1.000
heep	7	0.143
heer	7	0.143
hef	2	0.500
hefe	1	1.000
heffer	1	1.000
heffernan	7	0.143
heflei	1	1.000
heflin	1	1.000
hefner	10	0.100
heft	9	0.111
hefti	44	0.023
heftier	4	0.250
heftman	1	1.000
hegel	6	0.167
hegelian	1	1.000
hegemon	7	0.143
hegemoni	17	0.059
hegemonist	2	0.500
hegemony"	1	1.000
hegggggggghhhhhhhh	1	1.000
hegst	4	0.250
heh	6	0.167
hehad	1	1.000
hehasid	1	1.000
hei	477	0.002
heian	9	0.111
heiau	1	1.000
heidegg	4	0.250
heideggerian	1	1.000
heidemari	1	1.000
heidenri	3	0.333
heidi	19	0.053
heidt	1	1.000
heifer	10	0.100
height	225	0.004
height=1	1	1.000
heighten	58	0.017
heikal	1	1.000
heiko	2	0.500
heil	5	0.200
heilahi	1	1.000
heilbrunn	17	0.059
heilig	2	0.500
heilman	1	1.000
heilmann	1	1.000
heilongjiang	1	1.000
heilpern	3	0.333
heim	1	1.000
heimer	7	0.143
heimerich	1	1.000
heimerichcq	1	1.000
hein	4	0.250
heinach	1	1.000
heineken	9	0.111
heinlien	1	1.000
heinou	33	0.030
heinrich	6	0.167
heinz	21	0.048
heir	112	0.009
heiress	8	0.125
heirloom	5	0.200
heisenberg	7	0.143
heisman	14	0.071
heist	10	0.100
heitmann	1	1.000
heiwadai	1	1.000
